id,type,amount,touristId,zone,timestamp
847,ENCLOSURE_FEE_PREMIUM,30.0,25,Recinto Premium,2026-05-21T14:45:08.058822900
972,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:08.058822900
878,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:08.060433300
848,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:08.060433300
837,ENCLOSURE_FEE_BASIC,10.0,28,Recinto Básico,2026-05-21T14:45:08.060433300
838,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:08.061445800
973,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:08.061445800
879,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:08.061445800
849,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:08.062895500
880,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:08.063896600
850,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:08.063896600
974,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:08.065386200
851,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:08.065386200
839,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:08.065386200
852,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:08.066386600
840,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:08.066386600
841,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:08.066386600
975,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:08.067392100
881,ENCLOSURE_FEE_VIP,75.0,9,Recinto VIP,2026-05-21T14:45:08.067392100
842,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:08.067392100
843,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:08.068399500
976,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:08.068399500
844,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:08.068399500
977,SOUVENIR,15.0,13,Recinto Central,2026-05-21T14:45:08.068399500
845,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:08.069895600
978,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:08.069895600
846,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:08.069895600
979,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:08.071195400
882,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:08.071195400
883,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:08.071195400
853,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:08.071195400
884,ENCLOSURE_FEE_VIP,75.0,18,Recinto VIP,2026-05-21T14:45:08.072374900
847,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:08.072374900
980,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:08.073553100
848,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:08.073553100
981,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:08.074553100
885,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:08.074553100
982,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:08.074553100
849,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:08.075555200
983,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:08.075555200
886,ENCLOSURE_FEE_VIP,75.0,23,Recinto VIP,2026-05-21T14:45:08.075555200
854,ENCLOSURE_FEE_PREMIUM,30.0,24,Recinto Premium,2026-05-21T14:45:08.077060300
887,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:08.077060300
984,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:08.078073200
855,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:08.078073200
850,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:08.079073200
985,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:08.079073200
856,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:08.080353
851,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:08.080353
986,SOUVENIR,15.0,30,Recinto Central,2026-05-21T14:45:08.080353
857,ENCLOSURE_FEE_PREMIUM,30.0,30,Recinto Premium,2026-05-21T14:45:08.080353
888,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:08.082878800
987,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:08.082878800
889,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:08.084166600
988,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:08.084166600
852,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:08.085171200
890,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:08.085171200
853,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:08.085171200
858,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:08.086173500
989,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:08.086173500
891,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:08.087222300
990,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:08.087222300
854,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:08.088217300
859,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:08.088217300
991,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:08.088217300
892,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:08.088217300
855,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:08.089215700
856,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:08.089215700
857,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:08.089215700
992,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:08.089215700
893,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:08.089215700
858,ENCLOSURE_FEE_BASIC,10.0,15,Recinto Básico,2026-05-21T14:45:08.090676200
859,ENCLOSURE_FEE_BASIC,10.0,16,Recinto Básico,2026-05-21T14:45:08.090676200
860,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:08.090676200
860,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:08.091705200
894,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:08.091705200
861,ENCLOSURE_FEE_BASIC,10.0,20,Recinto Básico,2026-05-21T14:45:08.091705200
993,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:08.092705800
895,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:08.092705800
994,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:08.092705800
862,ENCLOSURE_FEE_BASIC,10.0,22,Recinto Básico,2026-05-21T14:45:08.092705800
995,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:08.093893600
863,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:08.093893600
996,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:08.093893600
896,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:08.094897100
864,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:08.094897100
997,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:08.094897100
865,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:08.094897100
998,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:08.094897100
866,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:08.096334900
861,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:08.096334900
999,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:08.096334900
867,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:08.096334900
868,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:08.097714900
862,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:08.098716300
863,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:08.098716300
869,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:08.098716300
1000,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:08.098716300
897,ENCLOSURE_FEE_VIP,75.0,4,Recinto VIP,2026-05-21T14:45:08.100348300
870,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:08.100348300
864,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:08.100348300
1001,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:08.100348300
865,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:08.101357100
1002,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:08.101357100
871,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:08.101357100
872,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:08.101357100
1003,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:08.102544300
873,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:08.102544300
874,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:08.103752100
898,ENCLOSURE_FEE_VIP,75.0,12,Recinto VIP,2026-05-21T14:45:08.103752100
875,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:08.103752100
899,ENCLOSURE_FEE_VIP,75.0,14,Recinto VIP,2026-05-21T14:45:08.103752100
900,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:08.105261300
1004,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:08.105261300
901,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:08.105261300
876,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:08.106267800
1005,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:08.106267800
866,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:08.106267800
1006,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:08.107275500
902,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:08.107275500
903,ENCLOSURE_FEE_VIP,75.0,20,Recinto VIP,2026-05-21T14:45:08.107275500
1007,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:08.107275500
904,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:08.108276800
867,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:08.108276800
877,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:08.108276800
878,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:08.108276800
1008,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:08.109668400
905,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:08.109668400
879,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:08.109668400
868,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:08.109668400
869,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:08.110667800
1009,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:08.111667300
870,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:08.111667300
906,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:08.111667300
1010,SOUVENIR,15.0,1,Recinto Central,2026-05-21T14:45:08.112671200
907,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:08.113917200
1011,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:08.113917200
880,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:08.113917200
871,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:08.113917200
1012,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:08.115392400
872,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:08.115392400
1013,SOUVENIR,15.0,5,Recinto Central,2026-05-21T14:45:08.115392400
908,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:08.116793100
1014,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:08.116793100
54,SPA_SERVICE,20.0,6,Baños y SPA,2026-05-21T14:45:08.116793100
873,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:08.116793100
909,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:08.118307700
55,SPA_SERVICE,20.0,8,Baños y SPA,2026-05-21T14:45:08.118307700
881,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:08.118307700
1015,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:08.119297200
874,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:08.119297200
56,SPA_SERVICE,20.0,10,Baños y SPA,2026-05-21T14:45:08.119297200
882,ENCLOSURE_FEE_BASIC,10.0,10,Recinto Básico,2026-05-21T14:45:08.120579900
910,ENCLOSURE_FEE_VIP,75.0,11,Recinto VIP,2026-05-21T14:45:08.120579900
1016,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:08.121577
875,ENCLOSURE_FEE_PREMIUM,30.0,12,Recinto Premium,2026-05-21T14:45:08.121577
883,ENCLOSURE_FEE_BASIC,10.0,13,Recinto Básico,2026-05-21T14:45:08.121577
876,ENCLOSURE_FEE_PREMIUM,30.0,14,Recinto Premium,2026-05-21T14:45:08.121577
877,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:08.122580300
1017,SOUVENIR,15.0,16,Recinto Central,2026-05-21T14:45:08.122580300
884,ENCLOSURE_FEE_BASIC,10.0,16,Recinto Básico,2026-05-21T14:45:08.122580300
885,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:08.123826500
1018,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:08.123826500
886,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:08.123826500
1019,SOUVENIR,15.0,19,Recinto Central,2026-05-21T14:45:08.124834400
878,ENCLOSURE_FEE_PREMIUM,30.0,19,Recinto Premium,2026-05-21T14:45:08.124834400
1020,SOUVENIR,15.0,20,Recinto Central,2026-05-21T14:45:08.124834400
911,ENCLOSURE_FEE_VIP,75.0,20,Recinto VIP,2026-05-21T14:45:08.124834400
1021,SOUVENIR,15.0,21,Recinto Central,2026-05-21T14:45:08.124834400
912,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:08.126339400
879,ENCLOSURE_FEE_PREMIUM,30.0,22,Recinto Premium,2026-05-21T14:45:08.126339400
1022,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:08.126339400
880,ENCLOSURE_FEE_PREMIUM,30.0,23,Recinto Premium,2026-05-21T14:45:08.127613500
1023,SOUVENIR,15.0,24,Recinto Central,2026-05-21T14:45:08.127613500
887,ENCLOSURE_FEE_BASIC,10.0,24,Recinto Básico,2026-05-21T14:45:08.127613500
1024,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:08.128652200
888,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:08.128652200
1025,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:08.129653600
881,ENCLOSURE_FEE_PREMIUM,30.0,26,Recinto Premium,2026-05-21T14:45:08.129653600
1026,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:08.130650100
889,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:08.130650100
1027,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:08.130650100
882,ENCLOSURE_FEE_PREMIUM,30.0,28,Recinto Premium,2026-05-21T14:45:08.131651700
913,ENCLOSURE_FEE_VIP,75.0,29,Recinto VIP,2026-05-21T14:45:08.131651700
890,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:08.132656900
883,ENCLOSURE_FEE_PREMIUM,30.0,1,Recinto Premium,2026-05-21T14:45:08.133665900
884,ENCLOSURE_FEE_PREMIUM,30.0,2,Recinto Premium,2026-05-21T14:45:08.133665900
1028,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:08.134675300
891,ENCLOSURE_FEE_BASIC,10.0,3,Recinto Básico,2026-05-21T14:45:08.134675300
885,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:08.135686900
914,ENCLOSURE_FEE_VIP,75.0,5,Recinto VIP,2026-05-21T14:45:08.135686900
915,ENCLOSURE_FEE_VIP,75.0,6,Recinto VIP,2026-05-21T14:45:08.136685600
1029,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:08.136685600
886,ENCLOSURE_FEE_PREMIUM,30.0,7,Recinto Premium,2026-05-21T14:45:08.137686100
1030,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:08.137686100
892,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:08.137686100
893,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:08.137686100
1031,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:08.138689400
887,ENCLOSURE_FEE_PREMIUM,30.0,10,Recinto Premium,2026-05-21T14:45:08.138689400
888,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:08.138689400
1032,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:08.138689400
894,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:08.140062100
1033,SOUVENIR,15.0,13,Recinto Central,2026-05-21T14:45:08.140062100
889,ENCLOSURE_FEE_PREMIUM,30.0,13,Recinto Premium,2026-05-21T14:45:08.140062100
895,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:08.140062100
1034,SOUVENIR,15.0,15,Recinto Central,2026-05-21T14:45:08.141064300
916,ENCLOSURE_FEE_VIP,75.0,15,Recinto VIP,2026-05-21T14:45:08.141064300
917,ENCLOSURE_FEE_VIP,75.0,16,Recinto VIP,2026-05-21T14:45:08.142063700
890,ENCLOSURE_FEE_PREMIUM,30.0,17,Recinto Premium,2026-05-21T14:45:08.142063700
896,ENCLOSURE_FEE_BASIC,10.0,18,Recinto Básico,2026-05-21T14:45:08.143070700
897,ENCLOSURE_FEE_BASIC,10.0,19,Recinto Básico,2026-05-21T14:45:08.143070700
918,ENCLOSURE_FEE_VIP,75.0,20,Recinto VIP,2026-05-21T14:45:08.143070700
891,ENCLOSURE_FEE_PREMIUM,30.0,21,Recinto Premium,2026-05-21T14:45:08.144064900
919,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:08.144064900
1035,SOUVENIR,15.0,23,Recinto Central,2026-05-21T14:45:08.144064900
892,ENCLOSURE_FEE_PREMIUM,30.0,23,Recinto Premium,2026-05-21T14:45:08.145461800
920,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:08.145461800
898,ENCLOSURE_FEE_BASIC,10.0,25,Recinto Básico,2026-05-21T14:45:08.145461800
1036,SOUVENIR,15.0,26,Recinto Central,2026-05-21T14:45:08.145461800
899,ENCLOSURE_FEE_BASIC,10.0,26,Recinto Básico,2026-05-21T14:45:08.146949
1037,SOUVENIR,15.0,27,Recinto Central,2026-05-21T14:45:08.146949
900,ENCLOSURE_FEE_BASIC,10.0,27,Recinto Básico,2026-05-21T14:45:08.146949
1038,SOUVENIR,15.0,28,Recinto Central,2026-05-21T14:45:08.148458800
921,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:08.148458800
1039,SOUVENIR,15.0,29,Recinto Central,2026-05-21T14:45:08.148458800
893,ENCLOSURE_FEE_PREMIUM,30.0,29,Recinto Premium,2026-05-21T14:45:08.148458800
922,ENCLOSURE_FEE_VIP,75.0,30,Recinto VIP,2026-05-21T14:45:08.148458800
923,ENCLOSURE_FEE_VIP,75.0,1,Recinto VIP,2026-05-21T14:45:08.151019800
1040,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:08.151019800
901,ENCLOSURE_FEE_BASIC,10.0,2,Recinto Básico,2026-05-21T14:45:08.152017100
894,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:08.152017100
1041,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:08.153017500
902,ENCLOSURE_FEE_BASIC,10.0,4,Recinto Básico,2026-05-21T14:45:08.153017500
57,SPA_SERVICE,20.0,5,Baños y SPA,2026-05-21T14:45:08.153017500
903,ENCLOSURE_FEE_BASIC,10.0,5,Recinto Básico,2026-05-21T14:45:08.154094100
1042,SOUVENIR,15.0,6,Recinto Central,2026-05-21T14:45:08.154094100
895,ENCLOSURE_FEE_PREMIUM,30.0,6,Recinto Premium,2026-05-21T14:45:08.154094100
1043,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:08.155092100
904,ENCLOSURE_FEE_BASIC,10.0,7,Recinto Básico,2026-05-21T14:45:08.155092100
1044,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:08.155092100
924,ENCLOSURE_FEE_VIP,75.0,8,Recinto VIP,2026-05-21T14:45:08.156357300
1045,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:08.156357300
896,ENCLOSURE_FEE_PREMIUM,30.0,9,Recinto Premium,2026-05-21T14:45:08.157365400
1046,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:08.157365400
925,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:08.157365400
905,ENCLOSURE_FEE_BASIC,10.0,11,Recinto Básico,2026-05-21T14:45:08.157365400
1047,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:08.157365400
906,ENCLOSURE_FEE_BASIC,10.0,12,Recinto Básico,2026-05-21T14:45:08.158868700
897,ENCLOSURE_FEE_PREMIUM,30.0,13,Recinto Premium,2026-05-21T14:45:08.158868700
1048,SOUVENIR,15.0,14,Recinto Central,2026-05-21T14:45:08.158868700
907,ENCLOSURE_FEE_BASIC,10.0,14,Recinto Básico,2026-05-21T14:45:08.160129900
898,ENCLOSURE_FEE_PREMIUM,30.0,15,Recinto Premium,2026-05-21T14:45:08.160129900
899,ENCLOSURE_FEE_PREMIUM,30.0,16,Recinto Premium,2026-05-21T14:45:08.160129900
908,ENCLOSURE_FEE_BASIC,10.0,17,Recinto Básico,2026-05-21T14:45:08.161174
1049,SOUVENIR,15.0,18,Recinto Central,2026-05-21T14:45:08.161174
900,ENCLOSURE_FEE_PREMIUM,30.0,18,Recinto Premium,2026-05-21T14:45:08.161174
926,ENCLOSURE_FEE_VIP,75.0,19,Recinto VIP,2026-05-21T14:45:08.161174
901,ENCLOSURE_FEE_PREMIUM,30.0,20,Recinto Premium,2026-05-21T14:45:08.162331200
927,ENCLOSURE_FEE_VIP,75.0,21,Recinto VIP,2026-05-21T14:45:08.162331200
1050,SOUVENIR,15.0,22,Recinto Central,2026-05-21T14:45:08.162331200
928,ENCLOSURE_FEE_VIP,75.0,22,Recinto VIP,2026-05-21T14:45:08.162331200
909,ENCLOSURE_FEE_BASIC,10.0,23,Recinto Básico,2026-05-21T14:45:08.163638200
929,ENCLOSURE_FEE_VIP,75.0,24,Recinto VIP,2026-05-21T14:45:08.163638200
1051,SOUVENIR,15.0,25,Recinto Central,2026-05-21T14:45:08.163638200
930,ENCLOSURE_FEE_VIP,75.0,25,Recinto VIP,2026-05-21T14:45:08.163638200
931,ENCLOSURE_FEE_VIP,75.0,26,Recinto VIP,2026-05-21T14:45:08.164635300
902,ENCLOSURE_FEE_PREMIUM,30.0,27,Recinto Premium,2026-05-21T14:45:08.164635300
932,ENCLOSURE_FEE_VIP,75.0,28,Recinto VIP,2026-05-21T14:45:08.164635300
910,ENCLOSURE_FEE_BASIC,10.0,29,Recinto Básico,2026-05-21T14:45:08.165646800
911,ENCLOSURE_FEE_BASIC,10.0,30,Recinto Básico,2026-05-21T14:45:08.165646800
912,ENCLOSURE_FEE_BASIC,10.0,1,Recinto Básico,2026-05-21T14:45:08.166649
1052,SOUVENIR,15.0,2,Recinto Central,2026-05-21T14:45:08.167163
933,ENCLOSURE_FEE_VIP,75.0,2,Recinto VIP,2026-05-21T14:45:08.167163
1053,SOUVENIR,15.0,3,Recinto Central,2026-05-21T14:45:08.167163
903,ENCLOSURE_FEE_PREMIUM,30.0,3,Recinto Premium,2026-05-21T14:45:08.168672
1054,SOUVENIR,15.0,4,Recinto Central,2026-05-21T14:45:08.168672
904,ENCLOSURE_FEE_PREMIUM,30.0,4,Recinto Premium,2026-05-21T14:45:08.169684400
905,ENCLOSURE_FEE_PREMIUM,30.0,5,Recinto Premium,2026-05-21T14:45:08.169684400
58,SPA_SERVICE,20.0,6,Baños y SPA,2026-05-21T14:45:08.170681400
913,ENCLOSURE_FEE_BASIC,10.0,6,Recinto Básico,2026-05-21T14:45:08.170681400
1055,SOUVENIR,15.0,7,Recinto Central,2026-05-21T14:45:08.170681400
934,ENCLOSURE_FEE_VIP,75.0,7,Recinto VIP,2026-05-21T14:45:08.170681400
1056,SOUVENIR,15.0,8,Recinto Central,2026-05-21T14:45:08.171752400
914,ENCLOSURE_FEE_BASIC,10.0,8,Recinto Básico,2026-05-21T14:45:08.171752400
1057,SOUVENIR,15.0,9,Recinto Central,2026-05-21T14:45:08.171752400
59,SPA_SERVICE,20.0,9,Baños y SPA,2026-05-21T14:45:08.173110500
915,ENCLOSURE_FEE_BASIC,10.0,9,Recinto Básico,2026-05-21T14:45:08.173110500
1058,SOUVENIR,15.0,10,Recinto Central,2026-05-21T14:45:08.173110500
935,ENCLOSURE_FEE_VIP,75.0,10,Recinto VIP,2026-05-21T14:45:08.173110500
1059,SOUVENIR,15.0,11,Recinto Central,2026-05-21T14:45:08.174550400
906,ENCLOSURE_FEE_PREMIUM,30.0,11,Recinto Premium,2026-05-21T14:45:08.174550400
1060,SOUVENIR,15.0,12,Recinto Central,2026-05-21T14:45:08.174550400
